method_id,method_type,method_label,stimulus_signature_sha256,domain,task,concept_id,concept,dimension,human_score,api_score,human_z,api_z,api_z_on_primary_mean_scale,risk_direction
single::glm,single_judge,GLM-5.1,a62c7079c376d6fc9be8a020b27d7b964adbc97f7bf745fb9ffcd1203a3724d3,Biology,C,C13,自然选择,fa,4.5,5.0,0.06341980646153468,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a62c7079c376d6fc9be8a020b27d7b964adbc97f7bf745fb9ffcd1203a3724d3,Biology,C,C13,自然选择,lc,4.5,5.0,0.6938256333459113,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a62c7079c376d6fc9be8a020b27d7b964adbc97f7bf745fb9ffcd1203a3724d3,Biology,C,C13,自然选择,mq,4.25,5.0,0.6261697240999389,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a62c7079c376d6fc9be8a020b27d7b964adbc97f7bf745fb9ffcd1203a3724d3,Biology,C,C13,自然选择,risk,4.0,5.0,-0.4650984881299862,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a62c7079c376d6fc9be8a020b27d7b964adbc97f7bf745fb9ffcd1203a3724d3,Biology,C,C13,自然选择,tf,4.5,5.0,0.6044722285060657,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a74869da0ef36f7a27ac9b9b4403050e87ff64ada7844bb254bb6e0cc7189796,Geoscience,B,C20,地质时间,cc,5.0,3.0,1.7424722986110328,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a74869da0ef36f7a27ac9b9b4403050e87ff64ada7844bb254bb6e0cc7189796,Geoscience,B,C20,地质时间,fa,5.0,5.0,1.138536525523738,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a74869da0ef36f7a27ac9b9b4403050e87ff64ada7844bb254bb6e0cc7189796,Geoscience,B,C20,地质时间,lc,4.75,5.0,1.223872683713174,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a74869da0ef36f7a27ac9b9b4403050e87ff64ada7844bb254bb6e0cc7189796,Geoscience,B,C20,地质时间,mq,5.0,5.0,1.6125255726821432,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a74869da0ef36f7a27ac9b9b4403050e87ff64ada7844bb254bb6e0cc7189796,Geoscience,B,C20,地质时间,risk,4.75,5.0,0.892074149364074,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a74869da0ef36f7a27ac9b9b4403050e87ff64ada7844bb254bb6e0cc7189796,Geoscience,B,C20,地质时间,tf,4.75,5.0,1.1168344031445403,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a8fdf9810519e2cb7c02856043d480f8171a54f3539d831453d4ab5f61a8498a,Chemistry,B,C12,溶液浓度与稀释,cc,4.0,2.0,-0.12035093954370472,-1.4311783345362323,-1.754444199081903,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a8fdf9810519e2cb7c02856043d480f8171a54f3539d831453d4ab5f61a8498a,Chemistry,B,C12,溶液浓度与稀释,fa,4.0,1.0,-1.0116969126006687,-3.746892426200626,-5.632167259745269,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a8fdf9810519e2cb7c02856043d480f8171a54f3539d831453d4ab5f61a8498a,Chemistry,B,C12,溶液浓度与稀释,lc,4.0,3.0,-0.36626846738861396,-2.977046612694101,-3.5729307385638913,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a8fdf9810519e2cb7c02856043d480f8171a54f3539d831453d4ab5f61a8498a,Chemistry,B,C12,溶液浓度与稀释,mq,3.0,1.0,-1.0177566902037354,-2.1730888912810236,-4.2641890032060115,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a8fdf9810519e2cb7c02856043d480f8171a54f3539d831453d4ab5f61a8498a,Chemistry,B,C12,溶液浓度与稀释,risk,5.0,1.0,1.3444650285287607,-3.4753254754818648,-6.506211837826036,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,a8fdf9810519e2cb7c02856043d480f8171a54f3539d831453d4ab5f61a8498a,Chemistry,B,C12,溶液浓度与稀释,tf,4.5,4.0,0.6044722285060657,-0.4170119903559767,-0.29923903274996033,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ab08b67faacacae1033659d790fca22ac65a9dd97d51e13eaaba6f7e7f10ceef,Biology,B,C16,遗传信息与性状,cc,4.5,3.0,0.811060679533664,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ab08b67faacacae1033659d790fca22ac65a9dd97d51e13eaaba6f7e7f10ceef,Biology,B,C16,遗传信息与性状,fa,4.5,5.0,0.06341980646153468,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ab08b67faacacae1033659d790fca22ac65a9dd97d51e13eaaba6f7e7f10ceef,Biology,B,C16,遗传信息与性状,lc,4.0,5.0,-0.36626846738861396,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ab08b67faacacae1033659d790fca22ac65a9dd97d51e13eaaba6f7e7f10ceef,Biology,B,C16,遗传信息与性状,mq,3.75,5.0,-0.03140084162153082,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ab08b67faacacae1033659d790fca22ac65a9dd97d51e13eaaba6f7e7f10ceef,Biology,B,C16,遗传信息与性状,risk,4.0,5.0,-0.4650984881299862,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ab08b67faacacae1033659d790fca22ac65a9dd97d51e13eaaba6f7e7f10ceef,Biology,B,C16,遗传信息与性状,tf,4.0,5.0,-0.4202521207708834,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,af6613a05533e185f4ba81adb175c0394a82bac7786823c900abd83e16a3b408,Geoscience,B,C19,板块构造,cc,4.25,2.0,0.34535486999497966,-1.4311783345362323,-1.754444199081903,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,af6613a05533e185f4ba81adb175c0394a82bac7786823c900abd83e16a3b408,Geoscience,B,C19,板块构造,fa,4.75,3.0,0.6009781659926364,-1.4966258994517077,-1.9856086951338074,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,af6613a05533e185f4ba81adb175c0394a82bac7786823c900abd83e16a3b408,Geoscience,B,C19,板块构造,lc,4.0,5.0,-0.36626846738861396,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,af6613a05533e185f4ba81adb175c0394a82bac7786823c900abd83e16a3b408,Geoscience,B,C19,板块构造,mq,4.25,4.0,0.6261697240999389,0.14976105885007926,0.27044433537004375,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,af6613a05533e185f4ba81adb175c0394a82bac7786823c900abd83e16a3b408,Geoscience,B,C19,板块构造,risk,4.0,3.0,-0.4650984881299862,-1.3805811147763674,-2.3555078544502535,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,af6613a05533e185f4ba81adb175c0394a82bac7786823c900abd83e16a3b408,Geoscience,B,C19,板块构造,tf,4.0,5.0,-0.4202521207708834,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,afe310bcff97fd28d26ff1366aa2f82252512ffca352dfa829707ce15205619f,Chemistry,C,C10,化学反应与物理变化,cc,4.5,5.0,0.811060679533664,2.0377262268023983,4.352058423157107,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,afe310bcff97fd28d26ff1366aa2f82252512ffca352dfa829707ce15205619f,Chemistry,C,C10,化学反应与物理变化,fa,5.0,5.0,1.138536525523738,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,afe310bcff97fd28d26ff1366aa2f82252512ffca352dfa829707ce15205619f,Chemistry,C,C10,化学反应与物理变化,lc,4.5,5.0,0.6938256333459113,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,afe310bcff97fd28d26ff1366aa2f82252512ffca352dfa829707ce15205619f,Chemistry,C,C10,化学反应与物理变化,mq,2.5,5.0,-1.675327255925205,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,afe310bcff97fd28d26ff1366aa2f82252512ffca352dfa829707ce15205619f,Chemistry,C,C10,化学反应与物理变化,risk,5.0,5.0,1.3444650285287607,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,afe310bcff97fd28d26ff1366aa2f82252512ffca352dfa829707ce15205619f,Chemistry,C,C10,化学反应与物理变化,tf,5.0,5.0,1.6291965777830149,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b052ad223a418069231a925ff815d2c1e3aec148831faa56f67038a399c48b76,Biology,B,C18,光合作用与细胞呼吸,cc,3.25,2.0,-1.5174683681597578,-1.4311783345362323,-1.754444199081903,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b052ad223a418069231a925ff815d2c1e3aec148831faa56f67038a399c48b76,Biology,B,C18,光合作用与细胞呼吸,fa,3.5,3.0,-2.086813631662872,-1.4966258994517077,-1.9856086951338074,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b052ad223a418069231a925ff815d2c1e3aec148831faa56f67038a399c48b76,Biology,B,C18,光合作用与细胞呼吸,lc,3.5,4.0,-1.4263625681231393,-1.286498768643035,-1.1455491908875353,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b052ad223a418069231a925ff815d2c1e3aec148831faa56f67038a399c48b76,Biology,B,C18,光合作用与细胞呼吸,mq,3.75,3.0,-0.03140084162153082,-0.6245222578602884,-1.2411001108219746,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b052ad223a418069231a925ff815d2c1e3aec148831faa56f67038a399c48b76,Biology,B,C18,光合作用与细胞呼吸,risk,4.0,3.0,-0.4650984881299862,-1.3805811147763674,-2.3555078544502535,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b052ad223a418069231a925ff815d2c1e3aec148831faa56f67038a399c48b76,Biology,B,C18,光合作用与细胞呼吸,tf,3.75,2.0,-0.9326142954093579,-2.468322452193902,-3.5045752761906495,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b240485a072f3a1542061d35f7779381252d60fd977167a3fa5c5477b2d8ccc0,Chemistry,B,C07,质量守恒,cc,4.5,5.0,0.811060679533664,2.0377262268023983,4.352058423157107,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b240485a072f3a1542061d35f7779381252d60fd977167a3fa5c5477b2d8ccc0,Chemistry,B,C07,质量守恒,fa,4.5,5.0,0.06341980646153468,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b240485a072f3a1542061d35f7779381252d60fd977167a3fa5c5477b2d8ccc0,Chemistry,B,C07,质量守恒,lc,4.5,5.0,0.6938256333459113,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b240485a072f3a1542061d35f7779381252d60fd977167a3fa5c5477b2d8ccc0,Chemistry,B,C07,质量守恒,mq,2.5,5.0,-1.675327255925205,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b240485a072f3a1542061d35f7779381252d60fd977167a3fa5c5477b2d8ccc0,Chemistry,B,C07,质量守恒,risk,4.5,5.0,0.4396832701993873,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b240485a072f3a1542061d35f7779381252d60fd977167a3fa5c5477b2d8ccc0,Chemistry,B,C07,质量守恒,tf,4.5,5.0,0.6044722285060657,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b26551c0abe86e2303e4aff9731821138d47f75f3ed7175193901b638a805eb4,Biology,B,C14,进化没有预设目标,cc,4.0,4.0,-0.12035093954370472,0.8814247063561882,2.316557549077437,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b26551c0abe86e2303e4aff9731821138d47f75f3ed7175193901b638a805eb4,Biology,B,C14,进化没有预设目标,fa,4.25,5.0,-0.47413855306956704,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b26551c0abe86e2303e4aff9731821138d47f75f3ed7175193901b638a805eb4,Biology,B,C14,进化没有预设目标,lc,4.25,5.0,0.16377858297864867,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b26551c0abe86e2303e4aff9731821138d47f75f3ed7175193901b638a805eb4,Biology,B,C14,进化没有预设目标,mq,4.0,5.0,0.297384441239204,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b26551c0abe86e2303e4aff9731821138d47f75f3ed7175193901b638a805eb4,Biology,B,C14,进化没有预设目标,risk,3.75,5.0,-0.917489367294673,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b26551c0abe86e2303e4aff9731821138d47f75f3ed7175193901b638a805eb4,Biology,B,C14,进化没有预设目标,tf,4.5,5.0,0.6044722285060657,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b3edd3241cfd09f7258dfa2acea6209c06e1f1903d2231ba4e29e33b3a2a156c,Physics,B,C02,净力与加速度,cc,2.75,3.0,-2.4488799872371265,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b3edd3241cfd09f7258dfa2acea6209c06e1f1903d2231ba4e29e33b3a2a156c,Physics,B,C02,净力与加速度,fa,3.75,5.0,-1.5492552721317705,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b3edd3241cfd09f7258dfa2acea6209c06e1f1903d2231ba4e29e33b3a2a156c,Physics,B,C02,净力与加速度,lc,3.0,5.0,-2.4864566688576644,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b3edd3241cfd09f7258dfa2acea6209c06e1f1903d2231ba4e29e33b3a2a156c,Physics,B,C02,净力与加速度,mq,2.25,5.0,-2.00411253878594,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b3edd3241cfd09f7258dfa2acea6209c06e1f1903d2231ba4e29e33b3a2a156c,Physics,B,C02,净力与加速度,risk,4.25,5.0,-0.012707608965299468,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b3edd3241cfd09f7258dfa2acea6209c06e1f1903d2231ba4e29e33b3a2a156c,Physics,B,C02,净力与加速度,tf,2.5,5.0,-3.494425168601731,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b5171642056ef1f3c2e9ff731df9ca15857e5c5e09ffc6b541708745806f5287,Chemistry,C,C08,物质微粒观,cc,4.5,4.0,0.811060679533664,0.8814247063561882,2.316557549077437,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b5171642056ef1f3c2e9ff731df9ca15857e5c5e09ffc6b541708745806f5287,Chemistry,C,C08,物质微粒观,fa,5.0,5.0,1.138536525523738,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b5171642056ef1f3c2e9ff731df9ca15857e5c5e09ffc6b541708745806f5287,Chemistry,C,C08,物质微粒观,lc,4.5,5.0,0.6938256333459113,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b5171642056ef1f3c2e9ff731df9ca15857e5c5e09ffc6b541708745806f5287,Chemistry,C,C08,物质微粒观,mq,3.0,5.0,-1.0177566902037354,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b5171642056ef1f3c2e9ff731df9ca15857e5c5e09ffc6b541708745806f5287,Chemistry,C,C08,物质微粒观,risk,5.0,5.0,1.3444650285287607,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b5171642056ef1f3c2e9ff731df9ca15857e5c5e09ffc6b541708745806f5287,Chemistry,C,C08,物质微粒观,tf,4.5,5.0,0.6044722285060657,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b6edf9e0b57435670446d3406a47b0d629780569f872c5061caae5c48f4db8f5,Climate/Environment,B,C28,二氧化碳的气候作用,cc,3.5,3.0,-1.0517625586210735,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b6edf9e0b57435670446d3406a47b0d629780569f872c5061caae5c48f4db8f5,Climate/Environment,B,C28,二氧化碳的气候作用,fa,3.5,4.0,-2.086813631662872,-0.3714926360772485,-0.1623294128280767,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b6edf9e0b57435670446d3406a47b0d629780569f872c5061caae5c48f4db8f5,Climate/Environment,B,C28,二氧化碳的气候作用,lc,3.75,5.0,-0.8963155177558766,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b6edf9e0b57435670446d3406a47b0d629780569f872c5061caae5c48f4db8f5,Climate/Environment,B,C28,二氧化碳的气候作用,mq,4.25,4.0,0.6261697240999389,0.14976105885007926,0.27044433537004375,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b6edf9e0b57435670446d3406a47b0d629780569f872c5061caae5c48f4db8f5,Climate/Environment,B,C28,二氧化碳的气候作用,risk,4.5,4.0,0.4396832701993873,-0.33320893442361854,-0.2801558627623621,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b6edf9e0b57435670446d3406a47b0d629780569f872c5061caae5c48f4db8f5,Climate/Environment,B,C28,二氧化碳的气候作用,tf,3.75,5.0,-0.9326142954093579,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b7c93b274a1e9fe2e1eaf28c98be1085bc9302e56acbf64ff5ed05617df1d93b,Geoscience,B,C24,地球内部结构,cc,3.75,3.0,-0.5860567490823891,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b7c93b274a1e9fe2e1eaf28c98be1085bc9302e56acbf64ff5ed05617df1d93b,Geoscience,B,C24,地球内部结构,fa,4.25,3.0,-0.47413855306956704,-1.4966258994517077,-1.9856086951338074,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b7c93b274a1e9fe2e1eaf28c98be1085bc9302e56acbf64ff5ed05617df1d93b,Geoscience,B,C24,地球内部结构,lc,4.0,5.0,-0.36626846738861396,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b7c93b274a1e9fe2e1eaf28c98be1085bc9302e56acbf64ff5ed05617df1d93b,Geoscience,B,C24,地球内部结构,mq,3.75,5.0,-0.03140084162153082,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b7c93b274a1e9fe2e1eaf28c98be1085bc9302e56acbf64ff5ed05617df1d93b,Geoscience,B,C24,地球内部结构,risk,4.25,3.0,-0.012707608965299468,-1.3805811147763674,-2.3555078544502535,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b7c93b274a1e9fe2e1eaf28c98be1085bc9302e56acbf64ff5ed05617df1d93b,Geoscience,B,C24,地球内部结构,tf,4.0,5.0,-0.4202521207708834,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b84381d19259393343e7836f8ff0f7dc07095d7576c1b1a9aadf940a93d3cbc8,Climate/Environment,B,C30,自然变率与人为影响,cc,3.75,5.0,-0.5860567490823891,2.0377262268023983,4.352058423157107,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b84381d19259393343e7836f8ff0f7dc07095d7576c1b1a9aadf940a93d3cbc8,Climate/Environment,B,C30,自然变率与人为影响,fa,4.5,5.0,0.06341980646153468,0.7536406272972107,1.6609498694776539,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b84381d19259393343e7836f8ff0f7dc07095d7576c1b1a9aadf940a93d3cbc8,Climate/Environment,B,C30,自然变率与人为影响,lc,4.5,5.0,0.6938256333459113,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b84381d19259393343e7836f8ff0f7dc07095d7576c1b1a9aadf940a93d3cbc8,Climate/Environment,B,C30,自然变率与人为影响,mq,4.25,5.0,0.6261697240999389,0.9240443755604468,1.781988781562062,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b84381d19259393343e7836f8ff0f7dc07095d7576c1b1a9aadf940a93d3cbc8,Climate/Environment,B,C30,自然变率与人为影响,risk,4.25,5.0,-0.012707608965299468,0.7141632459291302,1.7951961289255292,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b84381d19259393343e7836f8ff0f7dc07095d7576c1b1a9aadf940a93d3cbc8,Climate/Environment,B,C30,自然变率与人为影响,tf,4.5,5.0,0.6044722285060657,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b8e5eebc837db987abeaf9fc903678e871631d49c13b51afc2c185699405b3c5,Physics,C,C04,抛体运动,cc,4.25,3.0,0.34535486999497966,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b8e5eebc837db987abeaf9fc903678e871631d49c13b51afc2c185699405b3c5,Physics,C,C04,抛体运动,fa,4.25,3.0,-0.47413855306956704,-1.4966258994517077,-1.9856086951338074,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b8e5eebc837db987abeaf9fc903678e871631d49c13b51afc2c185699405b3c5,Physics,C,C04,抛体运动,lc,4.75,5.0,1.223872683713174,0.404049075408031,1.2818323567888206,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b8e5eebc837db987abeaf9fc903678e871631d49c13b51afc2c185699405b3c5,Physics,C,C04,抛体运动,mq,4.75,3.0,1.2837402898214085,-0.6245222578602884,-1.2411001108219746,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b8e5eebc837db987abeaf9fc903678e871631d49c13b51afc2c185699405b3c5,Physics,C,C04,抛体运动,risk,3.5,3.0,-1.3698802464593598,-1.3805811147763674,-2.3555078544502535,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b8e5eebc837db987abeaf9fc903678e871631d49c13b51afc2c185699405b3c5,Physics,C,C04,抛体运动,tf,4.75,5.0,1.1168344031445403,0.608643240562986,1.3034290889703843,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b929c2bfff558dac761bee4d0a73cbed0e867d5ee5d038b14732423fe7076976,Physics,A,C04,抛体运动,cc,4.0,2.0,-0.12035093954370472,-1.4311783345362323,-1.754444199081903,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b929c2bfff558dac761bee4d0a73cbed0e867d5ee5d038b14732423fe7076976,Physics,A,C04,抛体运动,fa,3.25,3.0,-2.624371991193974,-1.4966258994517077,-1.9856086951338074,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b929c2bfff558dac761bee4d0a73cbed0e867d5ee5d038b14732423fe7076976,Physics,A,C04,抛体运动,lc,4.5,3.0,0.6938256333459113,-2.977046612694101,-3.5729307385638913,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b929c2bfff558dac761bee4d0a73cbed0e867d5ee5d038b14732423fe7076976,Physics,A,C04,抛体运动,mq,4.5,1.0,0.9549550069606737,-2.1730888912810236,-4.2641890032060115,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b929c2bfff558dac761bee4d0a73cbed0e867d5ee5d038b14732423fe7076976,Physics,A,C04,抛体运动,risk,3.75,4.0,-0.917489367294673,-0.33320893442361854,-0.2801558627623621,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,b929c2bfff558dac761bee4d0a73cbed0e867d5ee5d038b14732423fe7076976,Physics,A,C04,抛体运动,tf,4.5,2.0,0.6044722285060657,-2.468322452193902,-3.5045752761906495,quality_aligned_high_is_good; aligned risk = 6 - raw risk
single::glm,single_judge,GLM-5.1,ba9406a37cf14f5673a55fe0a9d78b240a3c3b8ce9b4f03e9e99e3365c58ae98,Physics,C,C02,净力与加速度,cc,4.0,3.0,-0.12035093954370472,-0.2748768140900221,0.2810566749977669,quality_aligned_high_is_good; aligned risk = 6 - raw risk
