source_stimulus_id,concept_id,domain,task_type,generator,replicate_index,dimension,n_judges_valid,fixed_9_complete,panel_mean,panel_median,panel_trimmed_one_each_tail,no_self_n_judges_valid,no_self_complete,panel_no_self_mean
RST040,C14,Biology,A,ByteDance Doubao,1,lc,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST040,C14,Biology,A,ByteDance Doubao,1,tf,9,True,4.444444444444445,5.0,4.714285714285714,8,True,4.5
RST040,C14,Biology,A,ByteDance Doubao,1,mq,9,True,4.222222222222222,4.0,4.285714285714286,8,True,4.25
RST040,C14,Biology,A,ByteDance Doubao,1,risk,9,True,1.7777777777777777,2.0,1.7142857142857142,8,True,1.75
RST040,C14,Biology,A,ByteDance Doubao,2,fa,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST040,C14,Biology,A,ByteDance Doubao,2,cc,9,True,3.111111111111111,3.0,3.142857142857143,8,True,3.125
RST040,C14,Biology,A,ByteDance Doubao,2,lc,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST040,C14,Biology,A,ByteDance Doubao,2,tf,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST040,C14,Biology,A,ByteDance Doubao,2,mq,9,True,4.333333333333333,5.0,4.428571428571429,8,True,4.375
RST040,C14,Biology,A,ByteDance Doubao,2,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.5
RST040,C14,Biology,A,ByteDance Doubao,3,fa,9,True,4.333333333333333,4.0,4.428571428571429,8,True,4.375
RST040,C14,Biology,A,ByteDance Doubao,3,cc,9,True,3.2222222222222223,3.0,3.2857142857142856,8,True,3.25
RST040,C14,Biology,A,ByteDance Doubao,3,lc,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST040,C14,Biology,A,ByteDance Doubao,3,tf,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST040,C14,Biology,A,ByteDance Doubao,3,mq,9,True,4.222222222222222,4.0,4.285714285714286,8,True,4.25
RST040,C14,Biology,A,ByteDance Doubao,3,risk,9,True,1.5555555555555556,1.0,1.4285714285714286,8,True,1.5
RST041,C14,Biology,B,Google Gemini,1,fa,9,True,4.222222222222222,4.0,4.142857142857143,8,True,4.125
RST041,C14,Biology,B,Google Gemini,1,cc,9,True,3.2222222222222223,3.0,3.142857142857143,8,True,3.125
RST041,C14,Biology,B,Google Gemini,1,lc,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST041,C14,Biology,B,Google Gemini,1,tf,9,True,4.555555555555555,5.0,4.571428571428571,8,True,4.5
RST041,C14,Biology,B,Google Gemini,1,mq,9,True,4.0,4.0,4.0,8,True,3.875
RST041,C14,Biology,B,Google Gemini,1,risk,9,True,2.0,2.0,2.0,8,True,2.125
RST041,C14,Biology,B,Google Gemini,2,fa,9,True,3.6666666666666665,4.0,3.7142857142857144,8,True,3.625
RST041,C14,Biology,B,Google Gemini,2,cc,9,True,2.888888888888889,3.0,2.857142857142857,8,True,2.75
RST041,C14,Biology,B,Google Gemini,2,lc,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST041,C14,Biology,B,Google Gemini,2,tf,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST041,C14,Biology,B,Google Gemini,2,mq,9,True,3.6666666666666665,4.0,3.5714285714285716,8,True,3.5
RST041,C14,Biology,B,Google Gemini,2,risk,9,True,2.3333333333333335,2.0,2.4285714285714284,8,True,2.375
RST041,C14,Biology,B,Google Gemini,3,fa,9,True,3.7777777777777777,4.0,3.7142857142857144,8,True,3.75
RST041,C14,Biology,B,Google Gemini,3,cc,9,True,3.0,3.0,3.0,8,True,2.875
RST041,C14,Biology,B,Google Gemini,3,lc,9,True,4.666666666666667,5.0,4.714285714285714,8,True,4.625
RST041,C14,Biology,B,Google Gemini,3,tf,9,True,4.222222222222222,4.0,4.285714285714286,8,True,4.125
RST041,C14,Biology,B,Google Gemini,3,mq,9,True,3.888888888888889,4.0,3.857142857142857,8,True,3.75
RST041,C14,Biology,B,Google Gemini,3,risk,9,True,2.2222222222222223,2.0,2.2857142857142856,8,True,2.25
RST042,C14,Biology,C,Mimo,1,fa,9,True,4.666666666666667,5.0,4.714285714285714,8,True,4.625
RST042,C14,Biology,C,Mimo,1,cc,9,True,3.5555555555555554,3.0,3.4285714285714284,8,True,3.625
RST042,C14,Biology,C,Mimo,1,lc,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.875
RST042,C14,Biology,C,Mimo,1,tf,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST042,C14,Biology,C,Mimo,1,mq,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST042,C14,Biology,C,Mimo,1,risk,9,True,1.2222222222222223,1.0,1.1428571428571428,8,True,1.25
RST042,C14,Biology,C,Mimo,2,fa,9,True,4.666666666666667,5.0,4.714285714285714,8,True,4.625
RST042,C14,Biology,C,Mimo,2,cc,9,True,3.3333333333333335,3.0,3.2857142857142856,8,True,3.375
RST042,C14,Biology,C,Mimo,2,lc,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST042,C14,Biology,C,Mimo,2,tf,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST042,C14,Biology,C,Mimo,2,mq,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.5
RST042,C14,Biology,C,Mimo,2,risk,9,True,1.3333333333333333,1.0,1.1428571428571428,8,True,1.375
RST042,C14,Biology,C,Mimo,3,fa,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST042,C14,Biology,C,Mimo,3,cc,9,True,3.6666666666666665,4.0,3.7142857142857144,8,True,3.75
RST042,C14,Biology,C,Mimo,3,lc,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST042,C14,Biology,C,Mimo,3,tf,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST042,C14,Biology,C,Mimo,3,mq,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST042,C14,Biology,C,Mimo,3,risk,9,True,1.3333333333333333,1.0,1.1428571428571428,8,True,1.375
RST043,C15,Biology,A,Zhipu GLM,1,fa,9,True,4.666666666666667,5.0,4.714285714285714,8,True,4.625
RST043,C15,Biology,A,Zhipu GLM,1,cc,9,True,3.7777777777777777,4.0,3.7142857142857144,8,True,3.625
RST043,C15,Biology,A,Zhipu GLM,1,lc,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST043,C15,Biology,A,Zhipu GLM,1,tf,9,True,4.888888888888889,5.0,5.0,8,True,4.875
RST043,C15,Biology,A,Zhipu GLM,1,mq,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST043,C15,Biology,A,Zhipu GLM,1,risk,9,True,1.3333333333333333,1.0,1.2857142857142858,8,True,1.375
RST043,C15,Biology,A,Zhipu GLM,2,fa,9,True,4.666666666666667,5.0,4.714285714285714,8,True,4.625
RST043,C15,Biology,A,Zhipu GLM,2,cc,9,True,3.7777777777777777,4.0,3.7142857142857144,8,True,3.625
RST043,C15,Biology,A,Zhipu GLM,2,lc,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST043,C15,Biology,A,Zhipu GLM,2,tf,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST043,C15,Biology,A,Zhipu GLM,2,mq,9,True,4.666666666666667,5.0,4.714285714285714,8,True,4.625
RST043,C15,Biology,A,Zhipu GLM,2,risk,9,True,1.3333333333333333,1.0,1.2857142857142858,8,True,1.375
RST043,C15,Biology,A,Zhipu GLM,3,fa,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.375
RST043,C15,Biology,A,Zhipu GLM,3,cc,9,True,3.6666666666666665,4.0,3.7142857142857144,8,True,3.5
RST043,C15,Biology,A,Zhipu GLM,3,lc,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST043,C15,Biology,A,Zhipu GLM,3,tf,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST043,C15,Biology,A,Zhipu GLM,3,mq,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.375
RST043,C15,Biology,A,Zhipu GLM,3,risk,9,True,1.5555555555555556,1.0,1.4285714285714286,8,True,1.625
RST044,C15,Biology,B,DeepSeek,1,fa,9,True,4.333333333333333,4.0,4.428571428571429,8,True,4.25
RST044,C15,Biology,B,DeepSeek,1,cc,9,True,2.7777777777777777,3.0,2.7142857142857144,8,True,2.75
RST044,C15,Biology,B,DeepSeek,1,lc,9,True,4.222222222222222,4.0,4.285714285714286,8,True,4.25
RST044,C15,Biology,B,DeepSeek,1,tf,9,True,3.888888888888889,4.0,3.857142857142857,8,True,3.875
RST044,C15,Biology,B,DeepSeek,1,mq,9,True,4.333333333333333,4.0,4.428571428571429,8,True,4.25
RST044,C15,Biology,B,DeepSeek,1,risk,9,True,1.8888888888888888,2.0,1.8571428571428572,8,True,2.0
RST044,C15,Biology,B,DeepSeek,2,fa,9,True,4.0,4.0,4.285714285714286,8,True,4.0
RST044,C15,Biology,B,DeepSeek,2,cc,9,True,2.6666666666666665,3.0,2.857142857142857,8,True,2.625
RST044,C15,Biology,B,DeepSeek,2,lc,9,True,3.7777777777777777,4.0,4.0,8,True,3.75
RST044,C15,Biology,B,DeepSeek,2,tf,9,True,3.3333333333333335,4.0,3.4285714285714284,8,True,3.25
RST044,C15,Biology,B,DeepSeek,2,mq,9,True,4.0,4.0,4.285714285714286,8,True,4.0
RST044,C15,Biology,B,DeepSeek,2,risk,9,True,2.0,2.0,2.0,8,True,2.0
RST044,C15,Biology,B,DeepSeek,3,fa,9,True,4.111111111111111,4.0,4.142857142857143,8,True,4.125
RST044,C15,Biology,B,DeepSeek,3,cc,9,True,3.0,3.0,3.0,8,True,3.0
RST044,C15,Biology,B,DeepSeek,3,lc,9,True,4.111111111111111,4.0,4.142857142857143,8,True,4.125
RST044,C15,Biology,B,DeepSeek,3,tf,9,True,3.888888888888889,4.0,3.857142857142857,8,True,3.875
RST044,C15,Biology,B,DeepSeek,3,mq,9,True,4.333333333333333,4.0,4.428571428571429,8,True,4.375
RST044,C15,Biology,B,DeepSeek,3,risk,9,True,1.8888888888888888,2.0,1.8571428571428572,8,True,1.875
RST045,C15,Biology,C,OpenAI GPT,1,fa,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST045,C15,Biology,C,OpenAI GPT,1,cc,9,True,3.3333333333333335,4.0,3.4285714285714284,8,True,3.25
RST045,C15,Biology,C,OpenAI GPT,1,lc,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST045,C15,Biology,C,OpenAI GPT,1,tf,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST045,C15,Biology,C,OpenAI GPT,1,mq,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.5
RST045,C15,Biology,C,OpenAI GPT,1,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.5
RST045,C15,Biology,C,OpenAI GPT,2,fa,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST045,C15,Biology,C,OpenAI GPT,2,cc,9,True,3.5555555555555554,4.0,3.7142857142857144,8,True,3.5
RST045,C15,Biology,C,OpenAI GPT,2,lc,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST045,C15,Biology,C,OpenAI GPT,2,tf,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST045,C15,Biology,C,OpenAI GPT,2,mq,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST045,C15,Biology,C,OpenAI GPT,2,risk,9,True,1.3333333333333333,1.0,1.1428571428571428,8,True,1.375
RST045,C15,Biology,C,OpenAI GPT,3,fa,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST045,C15,Biology,C,OpenAI GPT,3,cc,9,True,3.3333333333333335,4.0,3.4285714285714284,8,True,3.25
RST045,C15,Biology,C,OpenAI GPT,3,lc,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST045,C15,Biology,C,OpenAI GPT,3,tf,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST045,C15,Biology,C,OpenAI GPT,3,mq,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.375
RST045,C15,Biology,C,OpenAI GPT,3,risk,9,True,1.3333333333333333,1.0,1.1428571428571428,8,True,1.375
RST046,C16,Biology,A,Moonshot Kimi,1,fa,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST046,C16,Biology,A,Moonshot Kimi,1,cc,9,True,3.3333333333333335,3.0,3.4285714285714284,8,True,3.375
RST046,C16,Biology,A,Moonshot Kimi,1,lc,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST046,C16,Biology,A,Moonshot Kimi,1,tf,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.75
RST046,C16,Biology,A,Moonshot Kimi,1,mq,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.625
RST046,C16,Biology,A,Moonshot Kimi,1,risk,9,True,1.5555555555555556,1.0,1.4285714285714286,8,True,1.375
RST046,C16,Biology,A,Moonshot Kimi,2,fa,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.5
RST046,C16,Biology,A,Moonshot Kimi,2,cc,9,True,3.2222222222222223,3.0,3.2857142857142856,8,True,3.25
RST046,C16,Biology,A,Moonshot Kimi,2,lc,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST046,C16,Biology,A,Moonshot Kimi,2,tf,9,True,4.333333333333333,5.0,4.571428571428571,8,True,4.5
RST046,C16,Biology,A,Moonshot Kimi,2,mq,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.5
RST046,C16,Biology,A,Moonshot Kimi,2,risk,9,True,1.3333333333333333,1.0,1.1428571428571428,8,True,1.375
RST046,C16,Biology,A,Moonshot Kimi,3,fa,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST046,C16,Biology,A,Moonshot Kimi,3,cc,9,True,3.2222222222222223,3.0,3.2857142857142856,8,True,3.25
RST046,C16,Biology,A,Moonshot Kimi,3,lc,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST046,C16,Biology,A,Moonshot Kimi,3,tf,9,True,4.555555555555555,5.0,4.857142857142857,8,True,4.5
RST046,C16,Biology,A,Moonshot Kimi,3,mq,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST046,C16,Biology,A,Moonshot Kimi,3,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.5
RST047,C16,Biology,B,Mimo,1,fa,9,True,3.888888888888889,4.0,4.0,8,True,3.875
RST047,C16,Biology,B,Mimo,1,cc,9,True,2.4444444444444446,3.0,2.4285714285714284,8,True,2.5
RST047,C16,Biology,B,Mimo,1,lc,9,True,4.0,4.0,4.142857142857143,8,True,4.125
RST047,C16,Biology,B,Mimo,1,tf,9,True,3.3333333333333335,3.0,3.4285714285714284,8,True,3.375
RST047,C16,Biology,B,Mimo,1,mq,9,True,3.4444444444444446,3.0,3.4285714285714284,8,True,3.5
RST047,C16,Biology,B,Mimo,1,risk,9,True,2.111111111111111,2.0,2.0,8,True,2.0
RST047,C16,Biology,B,Mimo,2,fa,9,True,4.222222222222222,5.0,4.285714285714286,8,True,4.125
RST047,C16,Biology,B,Mimo,2,cc,9,True,2.4444444444444446,3.0,2.5714285714285716,8,True,2.375
RST047,C16,Biology,B,Mimo,2,lc,9,True,4.333333333333333,5.0,4.428571428571429,8,True,4.375
RST047,C16,Biology,B,Mimo,2,tf,9,True,3.5555555555555554,4.0,3.5714285714285716,8,True,3.5
RST047,C16,Biology,B,Mimo,2,mq,9,True,3.7777777777777777,4.0,3.857142857142857,8,True,3.625
RST047,C16,Biology,B,Mimo,2,risk,9,True,1.8888888888888888,2.0,1.7142857142857142,8,True,1.875
RST047,C16,Biology,B,Mimo,3,fa,9,True,4.0,4.0,4.0,8,True,3.875
RST047,C16,Biology,B,Mimo,3,cc,9,True,2.3333333333333335,3.0,2.4285714285714284,8,True,2.25
RST047,C16,Biology,B,Mimo,3,lc,9,True,4.333333333333333,5.0,4.571428571428571,8,True,4.25
RST047,C16,Biology,B,Mimo,3,tf,9,True,3.3333333333333335,4.0,3.4285714285714284,8,True,3.125
RST047,C16,Biology,B,Mimo,3,mq,9,True,3.6666666666666665,4.0,3.857142857142857,8,True,3.5
RST047,C16,Biology,B,Mimo,3,risk,9,True,1.8888888888888888,2.0,1.7142857142857142,8,True,2.0
RST048,C16,Biology,C,Alibaba Qwen,1,fa,9,True,4.333333333333333,4.0,4.428571428571429,8,True,4.25
RST048,C16,Biology,C,Alibaba Qwen,1,cc,9,True,3.111111111111111,3.0,3.142857142857143,8,True,3.0
RST048,C16,Biology,C,Alibaba Qwen,1,lc,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST048,C16,Biology,C,Alibaba Qwen,1,tf,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST048,C16,Biology,C,Alibaba Qwen,1,mq,9,True,4.333333333333333,4.0,4.428571428571429,8,True,4.25
RST048,C16,Biology,C,Alibaba Qwen,1,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.5
RST048,C16,Biology,C,Alibaba Qwen,2,fa,9,True,4.222222222222222,5.0,4.285714285714286,8,True,4.125
RST048,C16,Biology,C,Alibaba Qwen,2,cc,9,True,3.2222222222222223,3.0,3.2857142857142856,8,True,3.125
RST048,C16,Biology,C,Alibaba Qwen,2,lc,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST048,C16,Biology,C,Alibaba Qwen,2,tf,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST048,C16,Biology,C,Alibaba Qwen,2,mq,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.375
RST048,C16,Biology,C,Alibaba Qwen,2,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.5
RST048,C16,Biology,C,Alibaba Qwen,3,fa,9,True,4.666666666666667,5.0,4.714285714285714,8,True,4.625
RST048,C16,Biology,C,Alibaba Qwen,3,cc,9,True,3.111111111111111,3.0,3.142857142857143,8,True,3.0
RST048,C16,Biology,C,Alibaba Qwen,3,lc,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST048,C16,Biology,C,Alibaba Qwen,3,tf,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST048,C16,Biology,C,Alibaba Qwen,3,mq,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST048,C16,Biology,C,Alibaba Qwen,3,risk,9,True,1.4444444444444444,1.0,1.2857142857142858,8,True,1.5
RST049,C17,Biology,A,Alibaba Qwen,1,fa,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST049,C17,Biology,A,Alibaba Qwen,1,cc,9,True,2.5555555555555554,3.0,2.5714285714285716,8,True,2.5
RST049,C17,Biology,A,Alibaba Qwen,1,lc,9,True,4.555555555555555,5.0,4.857142857142857,8,True,4.5
RST049,C17,Biology,A,Alibaba Qwen,1,tf,9,True,4.555555555555555,5.0,4.857142857142857,8,True,4.5
RST049,C17,Biology,A,Alibaba Qwen,1,mq,9,True,4.444444444444445,5.0,4.714285714285714,8,True,4.375
RST049,C17,Biology,A,Alibaba Qwen,1,risk,9,True,1.5555555555555556,1.0,1.2857142857142858,8,True,1.625
RST049,C17,Biology,A,Alibaba Qwen,2,fa,9,True,4.777777777777778,5.0,4.857142857142857,8,True,4.75
RST049,C17,Biology,A,Alibaba Qwen,2,cc,9,True,3.0,3.0,3.0,8,True,3.0
RST049,C17,Biology,A,Alibaba Qwen,2,lc,9,True,4.777777777777778,5.0,5.0,8,True,4.75
RST049,C17,Biology,A,Alibaba Qwen,2,tf,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST049,C17,Biology,A,Alibaba Qwen,2,mq,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST049,C17,Biology,A,Alibaba Qwen,2,risk,9,True,1.3333333333333333,1.0,1.1428571428571428,8,True,1.375
RST049,C17,Biology,A,Alibaba Qwen,3,fa,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.5
RST049,C17,Biology,A,Alibaba Qwen,3,cc,9,True,2.7777777777777777,3.0,2.857142857142857,8,True,2.75
RST049,C17,Biology,A,Alibaba Qwen,3,lc,9,True,4.444444444444445,5.0,4.714285714285714,8,True,4.375
RST049,C17,Biology,A,Alibaba Qwen,3,tf,9,True,4.333333333333333,5.0,4.571428571428571,8,True,4.25
RST049,C17,Biology,A,Alibaba Qwen,3,mq,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.625
RST049,C17,Biology,A,Alibaba Qwen,3,risk,9,True,1.3333333333333333,1.0,1.1428571428571428,8,True,1.375
RST050,C17,Biology,B,Moonshot Kimi,1,fa,9,True,4.0,4.0,4.0,8,True,4.0
RST050,C17,Biology,B,Moonshot Kimi,1,cc,9,True,2.7777777777777777,3.0,2.7142857142857144,8,True,2.75
RST050,C17,Biology,B,Moonshot Kimi,1,lc,9,True,4.222222222222222,4.0,4.285714285714286,8,True,4.25
RST050,C17,Biology,B,Moonshot Kimi,1,tf,9,True,4.0,4.0,4.0,8,True,4.0
RST050,C17,Biology,B,Moonshot Kimi,1,mq,9,True,4.111111111111111,4.0,4.142857142857143,8,True,4.125
RST050,C17,Biology,B,Moonshot Kimi,1,risk,9,True,1.8888888888888888,2.0,1.8571428571428572,8,True,1.875
RST050,C17,Biology,B,Moonshot Kimi,2,fa,9,True,4.111111111111111,4.0,4.142857142857143,8,True,4.25
RST050,C17,Biology,B,Moonshot Kimi,2,cc,9,True,3.0,3.0,2.857142857142857,8,True,3.0
RST050,C17,Biology,B,Moonshot Kimi,2,lc,9,True,4.333333333333333,4.0,4.428571428571429,8,True,4.25
RST050,C17,Biology,B,Moonshot Kimi,2,tf,9,True,4.111111111111111,4.0,4.285714285714286,8,True,4.0
RST050,C17,Biology,B,Moonshot Kimi,2,mq,9,True,4.222222222222222,4.0,4.285714285714286,8,True,4.125
RST050,C17,Biology,B,Moonshot Kimi,2,risk,9,True,1.7777777777777777,2.0,1.7142857142857142,8,True,1.875
RST050,C17,Biology,B,Moonshot Kimi,3,fa,9,True,3.888888888888889,4.0,3.857142857142857,8,True,4.0
RST050,C17,Biology,B,Moonshot Kimi,3,cc,9,True,2.5555555555555554,2.0,2.4285714285714284,8,True,2.5
RST050,C17,Biology,B,Moonshot Kimi,3,lc,9,True,4.222222222222222,4.0,4.285714285714286,8,True,4.25
RST050,C17,Biology,B,Moonshot Kimi,3,tf,9,True,3.888888888888889,4.0,3.857142857142857,8,True,3.875
RST050,C17,Biology,B,Moonshot Kimi,3,mq,9,True,3.7777777777777777,3.0,3.7142857142857144,8,True,3.875
RST050,C17,Biology,B,Moonshot Kimi,3,risk,9,True,2.0,2.0,2.0,8,True,1.875
RST051,C17,Biology,C,Anthropic Claude,1,fa,9,True,4.888888888888889,5.0,5.0,8,True,5.0
RST051,C17,Biology,C,Anthropic Claude,1,cc,9,True,3.5555555555555554,4.0,3.5714285714285716,8,True,3.75
RST051,C17,Biology,C,Anthropic Claude,1,lc,9,True,4.777777777777778,5.0,5.0,8,True,5.0
RST051,C17,Biology,C,Anthropic Claude,1,tf,9,True,4.888888888888889,5.0,5.0,8,True,5.0
RST051,C17,Biology,C,Anthropic Claude,1,mq,9,True,4.444444444444445,5.0,4.714285714285714,8,True,4.75
RST051,C17,Biology,C,Anthropic Claude,1,risk,9,True,1.3333333333333333,1.0,1.1428571428571428,8,True,1.125
RST051,C17,Biology,C,Anthropic Claude,2,fa,9,True,4.888888888888889,5.0,5.0,8,True,5.0
RST051,C17,Biology,C,Anthropic Claude,2,cc,9,True,3.6666666666666665,4.0,3.7142857142857144,8,True,3.875
RST051,C17,Biology,C,Anthropic Claude,2,lc,9,True,4.777777777777778,5.0,5.0,8,True,5.0
RST051,C17,Biology,C,Anthropic Claude,2,tf,9,True,4.888888888888889,5.0,5.0,8,True,5.0
RST051,C17,Biology,C,Anthropic Claude,2,mq,9,True,4.666666666666667,5.0,4.857142857142857,8,True,4.875
RST051,C17,Biology,C,Anthropic Claude,2,risk,9,True,1.3333333333333333,1.0,1.1428571428571428,8,True,1.125
RST051,C17,Biology,C,Anthropic Claude,3,fa,9,True,4.888888888888889,5.0,5.0,8,True,5.0
RST051,C17,Biology,C,Anthropic Claude,3,cc,9,True,3.5555555555555554,4.0,3.5714285714285716,8,True,3.75
RST051,C17,Biology,C,Anthropic Claude,3,lc,9,True,4.777777777777778,5.0,5.0,8,True,5.0
RST051,C17,Biology,C,Anthropic Claude,3,tf,9,True,4.888888888888889,5.0,5.0,8,True,5.0
RST051,C17,Biology,C,Anthropic Claude,3,mq,9,True,4.666666666666667,5.0,5.0,8,True,5.0
RST051,C17,Biology,C,Anthropic Claude,3,risk,9,True,1.3333333333333333,1.0,1.1428571428571428,8,True,1.125
RST052,C18,Biology,A,DeepSeek,1,fa,9,True,3.6666666666666665,3.0,3.5714285714285716,8,True,3.75
RST052,C18,Biology,A,DeepSeek,1,cc,9,True,2.7777777777777777,3.0,2.7142857142857144,8,True,2.875
RST052,C18,Biology,A,DeepSeek,1,lc,9,True,4.0,4.0,4.142857142857143,8,True,4.0
RST052,C18,Biology,A,DeepSeek,1,tf,9,True,3.111111111111111,3.0,3.0,8,True,3.125
RST052,C18,Biology,A,DeepSeek,1,mq,9,True,3.111111111111111,3.0,3.142857142857143,8,True,3.125
RST052,C18,Biology,A,DeepSeek,1,risk,9,True,2.3333333333333335,2.0,2.4285714285714284,8,True,2.375
RST052,C18,Biology,A,DeepSeek,2,fa,9,True,4.0,4.0,4.0,8,True,4.125
RST052,C18,Biology,A,DeepSeek,2,cc,9,True,2.888888888888889,3.0,2.857142857142857,8,True,3.0
RST052,C18,Biology,A,DeepSeek,2,lc,9,True,4.111111111111111,4.0,4.285714285714286,8,True,4.125
RST052,C18,Biology,A,DeepSeek,2,tf,9,True,3.5555555555555554,3.0,3.5714285714285716,8,True,3.625
RST052,C18,Biology,A,DeepSeek,2,mq,9,True,3.6666666666666665,4.0,3.7142857142857144,8,True,3.75
RST052,C18,Biology,A,DeepSeek,2,risk,9,True,2.111111111111111,2.0,2.142857142857143,8,True,2.125
RST052,C18,Biology,A,DeepSeek,3,fa,9,True,3.7777777777777777,3.0,3.7142857142857144,8,True,3.875
RST052,C18,Biology,A,DeepSeek,3,cc,9,True,3.0,3.0,3.0,8,True,3.125
RST052,C18,Biology,A,DeepSeek,3,lc,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.5
RST052,C18,Biology,A,DeepSeek,3,tf,9,True,3.7777777777777777,4.0,3.857142857142857,8,True,3.75
RST052,C18,Biology,A,DeepSeek,3,mq,9,True,3.5555555555555554,3.0,3.5714285714285716,8,True,3.5
RST052,C18,Biology,A,DeepSeek,3,risk,9,True,2.3333333333333335,2.0,2.2857142857142856,8,True,2.375
RST053,C18,Biology,B,Anthropic Claude,1,fa,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.625
RST053,C18,Biology,B,Anthropic Claude,1,cc,9,True,3.2222222222222223,3.0,3.2857142857142856,8,True,3.5
RST053,C18,Biology,B,Anthropic Claude,1,lc,9,True,4.555555555555555,5.0,4.714285714285714,8,True,4.75
RST053,C18,Biology,B,Anthropic Claude,1,tf,9,True,4.222222222222222,5.0,4.571428571428571,8,True,4.625
RST053,C18,Biology,B,Anthropic Claude,1,mq,9,True,4.333333333333333,5.0,4.571428571428571,8,True,4.625
RST053,C18,Biology,B,Anthropic Claude,1,risk,9,True,1.5555555555555556,1.0,1.4285714285714286,8,True,1.375
RST053,C18,Biology,B,Anthropic Claude,2,fa,9,True,4.444444444444445,5.0,4.571428571428571,8,True,4.625
